ID,target
ID_0067143058,1
ID_0067269773,1
ID_0067353856,1
ID_0067482192,1
ID_0068144265,1
ID_0068181711,0
ID_0068221207,1
ID_0068383565,1
ID_0068440880,1
ID_0068880674,1
ID_0069902277,1
ID_0070004159,0
ID_0070033572,1
ID_0070491248,0
ID_0070846780,0
ID_0070863648,1
ID_0070945061,1
ID_0071010561,0
ID_0071110909,1
ID_0071280940,1
ID_0071351173,1
ID_0071495551,0
ID_0071673976,1
ID_0071852711,1
ID_0071884354,1
ID_0072037974,1
ID_0072583188,1
ID_0073032359,1
ID_0073229067,1
ID_0073580680,0
ID_0073713566,0
ID_0073758731,1
ID_0074107685,1
ID_0074284119,1
ID_0074435690,0
ID_0075339869,1
ID_0075700580,1
ID_0075800134,1
ID_0075816478,1
ID_0075858941,1
ID_0076189257,1
ID_0076567436,0
ID_0076648164,1
ID_0076697391,1
ID_0077045450,1
ID_0077095884,0
ID_0077226735,0
ID_0077401537,0
ID_0077525496,1
ID_0078011857,1
ID_0078260891,0
ID_0078363119,1
ID_0078551964,1
ID_0078804357,1
ID_0078872981,0
ID_0079174900,1
ID_0079186368,0
ID_0079272535,1
ID_0079574297,0
ID_0080088467,1
ID_0080655489,1
ID_0081024855,1
ID_0081577935,1
ID_0081672256,1
ID_0081807580,0
ID_0081818688,1
ID_0082044464,1
ID_0082122347,1
ID_0082621641,1
ID_0082766607,0
ID_0082829798,1
ID_0083232452,0
ID_0083277088,0
ID_0083312007,0
ID_0083677145,0
ID_0083831998,1
ID_0084041973,0
ID_0084094445,1
ID_0084355346,0
ID_0084420365,0
ID_0084516110,0
ID_0084643133,1
ID_0084746657,1
ID_0084817303,0
ID_0085153010,1
ID_0085234380,1
ID_0085495997,0
ID_0085866057,1
ID_0086348239,1
ID_0087610119,0
ID_0087785682,0
ID_0087795133,1
ID_0088786237,0
ID_0088854397,0
ID_0089330016,0
ID_0089478302,0
ID_0089744737,1
ID_0089774892,1
ID_0090359031,1
ID_0090416753,0
ID_0090542699,1
ID_0090718736,1
ID_0091066224,1
ID_0091120664,0
ID_0091293102,0
ID_0091561197,0
ID_0091856461,1
ID_0092033155,0
ID_0092124703,1
ID_0092174698,1
ID_0092410000,0
ID_0092428345,1
ID_0092655459,1
ID_0092899062,1
ID_0092917930,1
ID_0093258914,0
ID_0093495828,0
ID_0093685539,1
ID_0093874183,1
ID_0094254054,0
ID_0094382243,0
ID_0094559461,1
ID_0094630586,1
ID_0094735109,1
ID_0094800897,0
ID_0094904321,0
ID_0094984847,0
ID_0095028462,0
ID_0095045583,1
ID_0095236389,0
ID_0095275682,0
ID_0095334337,1
ID_0095470853,1
ID_0095790698,0
ID_0095871746,0
ID_0096095291,0
ID_0096327453,1
ID_0096455553,1
ID_0096544115,0
ID_0096761752,1
ID_0097005823,0
ID_0097324205,1
ID_0097525079,1
ID_0097868961,0
ID_0097911990,1
ID_0098137117,1
ID_0098600396,1
ID_0098812639,1
ID_0098855010,0
ID_0099461467,0
ID_0099462308,1
ID_0099768136,0
ID_0099860707,1
ID_0099978555,1
ID_0100588978,0
ID_0100902070,1
ID_0101326924,0
ID_0101740145,0
ID_0102635119,1
ID_0102711833,0
ID_0102734149,1
ID_0103286784,1
ID_0103325944,0
ID_0103816080,1
ID_0103819375,0
ID_0103918588,0
ID_0104694245,0
ID_0105171862,0
ID_0105199489,1
ID_0105580310,1
ID_0105619953,0
ID_0106353262,0
ID_0107127688,1
ID_0107184232,0
ID_0107319676,0
ID_0107493707,1
ID_0107534403,0
ID_0107637434,1
ID_0107754312,1
ID_0107847540,1
ID_0107952353,0
ID_0108078368,1
ID_0108117113,1
ID_0108943465,0
ID_0109111266,0
ID_0109585308,1
ID_0109705250,1
ID_0109710212,0
ID_0109714434,0
ID_0110032751,0
ID_0110235553,0
ID_0110466931,0
ID_0110947252,0
ID_0111238885,0
ID_0111249658,1
ID_0111345572,0
ID_0111807900,1
ID_0112107759,1
ID_0112144643,0
ID_0112265460,1
ID_0112293794,0
ID_0112777839,0
ID_0113708545,0
ID_0113992488,0
ID_0114177364,0
ID_0114257846,0
ID_0114502407,1
ID_0114739501,0
ID_0114757577,1
ID_0115477515,0
ID_0116396364,0
ID_0116437988,0
ID_0117349666,0
ID_0117508221,0
ID_0117552026,1
ID_0117801851,1
ID_0118019052,1
ID_0118023588,1
ID_0118329001,0
ID_0118412803,1
ID_0118638159,0
ID_0118916373,0
ID_0118979809,1
ID_0119583029,1
ID_0120003592,1
ID_0120293862,1
ID_0120380333,0
ID_0120395351,0
ID_0120909551,1
ID_0120913768,1
ID_0120920386,0
ID_0121218027,0
ID_0121324539,1
ID_0122012450,1
ID_0122222796,0
ID_0122410211,0
ID_0122536213,0
ID_0122604409,1
ID_0122704576,0
ID_0122706526,1
ID_0122833017,1
ID_0123070745,1
ID_0123246801,0
ID_0123270930,0
ID_0123351542,1
ID_0123523644,1
ID_0124064526,1
ID_0124237736,0
ID_0124612785,0
ID_0124733911,0
ID_0124804615,1
ID_0124879275,1
ID_0125006146,1
ID_0126177884,0
ID_0126294910,1
ID_0126484754,1
ID_0126654987,0
ID_0126745664,0
ID_0126776868,0
ID_0126905824,0
ID_0127009103,0
ID_0127266234,1
ID_0127333577,0
ID_0128021911,0
ID_0128044233,0
ID_0128080540,1
ID_0128178967,0
ID_0128185250,1
ID_0128740484,0
ID_0129203060,1
ID_0129259620,0
ID_0129458225,0
ID_0129491974,0
ID_0129572375,1
ID_0129657047,0
ID_0129696337,1
ID_0129837621,0
ID_0129842818,1
ID_0129985176,1
ID_0130026692,1
ID_0130038523,1
ID_0130107788,0
ID_0130116866,0
ID_0130283113,0
ID_0130300012,0
ID_0130648306,1
ID_0130720828,1
ID_0130803441,1
ID_0130803663,0
ID_0131553124,0
ID_0132085488,0
ID_0132302259,1
ID_0132339839,1
ID_0132497853,1
ID_0133060865,1
ID_0133137967,1
ID_0133198578,1
ID_0133305214,0
ID_0133469591,1
ID_0133553688,1
ID_0134087717,1
ID_0134132201,0
ID_0134369434,1
ID_0134414606,0
ID_0134604135,1
ID_0134794788,0
ID_0134995285,1
ID_0135077780,1
ID_0135163590,0
ID_0135285871,0
ID_0135496391,1
ID_0135500748,0
ID_0136063296,0
ID_0136134304,0
ID_0136160689,1
ID_0136509011,0
ID_0136573734,1
ID_0136577432,0
ID_0136888811,0
ID_0137110919,1
ID_0137455830,1
ID_0137745400,0
ID_0138101049,1
ID_0138324628,0
ID_0138341976,1
ID_0138634401,1
ID_0138809814,1
ID_0139467774,0
ID_0139582067,0
ID_0139691333,1
ID_0139813874,0
ID_0139875124,1
ID_0140053323,1
ID_0140239871,1
ID_0140373853,0
ID_0140946450,1
ID_0141189078,1
ID_0141205560,0
ID_0141483579,1
ID_0141561894,1
ID_0142008775,1
ID_0142423022,0
ID_0142560780,0
ID_0142831990,0
ID_0143203245,0
ID_0143315686,0
ID_0143536613,1
ID_0143546990,1
ID_0143703171,0
ID_0143889137,1
ID_0144083965,0
ID_0144513678,1
ID_0144740680,0
ID_0144958099,1
ID_0145067123,1
ID_0145122596,0
ID_0145369344,1
ID_0145592411,1
ID_0145823052,0
ID_0146079735,0
ID_0147057959,1
ID_0147560959,0
ID_0147902681,0
ID_0148151156,1
ID_0148199193,0
ID_0148231348,1
ID_0148260405,1
ID_0148282165,0
ID_0148411124,1
ID_0148651566,0
ID_0148672392,1
ID_0149098263,1
ID_0149147055,0
ID_0149288050,1
ID_0149376148,1
ID_0149538729,1
ID_0149694678,1
ID_0149786651,0
ID_0150076586,0
ID_0150318634,1
ID_0150389530,0
ID_0150495711,1
ID_0150576306,1
ID_0150768756,1
ID_0150795266,1
ID_0150869471,0
ID_0151065105,1
ID_0151104121,0
ID_0151401914,1
ID_0151416163,0
ID_0151507612,1
ID_0151678791,1
ID_0151954859,0
ID_0152114507,1
ID_0152115806,0
ID_0152180923,1
ID_0152223146,1
ID_0152284250,1
ID_0152420362,1
ID_0152507761,1
ID_0152702806,1
ID_0152888435,0
ID_0153213277,1
ID_0153361055,1
ID_0153539848,1
ID_0153773760,1
ID_0154011281,1
ID_0154102478,0
ID_0154255627,1
ID_0154419370,0
ID_0154594998,1
ID_0154671500,0
ID_0154699088,1
ID_0154701590,0
ID_0154790941,0
ID_0154797468,1
ID_0154800821,1
ID_0154931913,0
ID_0155134733,0
ID_0155175893,1
ID_0155236876,0
ID_0155505342,0
ID_0155647307,1
ID_0156439410,0
ID_0156616314,0
ID_0156699949,1
ID_0156748363,1
ID_0156755246,1
ID_0156868464,0
ID_0156904816,0
ID_0156975733,0
ID_0156989592,0
ID_0157206197,1
ID_0157572356,1
ID_0157812996,1
ID_0158051278,0
ID_0158346941,0
ID_0158688512,0
ID_0158736988,1
ID_0158907792,1
ID_0158931738,0
ID_0159396199,0
ID_0159561450,1
ID_0159568598,1
ID_0159755297,1
ID_0159977412,1
ID_0160253193,1
ID_0160421985,0
ID_0160586496,1
ID_0160841472,1
ID_0160954048,0
ID_0161047773,1
ID_0161048467,1
ID_0161395782,0
ID_0161579339,0
ID_0161852416,1
ID_0161978877,0
ID_0162357193,1
ID_0162393948,0
ID_0162424094,0
ID_0162638433,0
ID_0162772233,0
ID_0162993803,1
ID_0163089207,1
ID_0163206653,1
ID_0163227558,1
ID_0163263465,1
ID_0163308276,1
ID_0163344144,0
ID_0163354101,1
ID_0163671338,1
ID_0163869627,1
ID_0163875034,0
ID_0164135036,1
ID_0164413175,1
ID_0164692289,1
ID_0165478755,0
ID_0165723966,0
ID_0165748901,0
ID_0165817583,1
ID_0166196831,1
ID_0166713390,1
ID_0167175496,1
ID_0167354808,0
ID_0167392257,0
ID_0167504176,1
ID_0167618988,0
ID_0167692552,0
ID_0167785332,1
ID_0167836931,1
ID_0168064692,1
ID_0168675567,1
ID_0168751824,1
ID_0168929147,1
ID_0169050182,0
ID_0169917334,0
ID_0169918940,1
ID_0170128471,1
ID_0170172175,0
ID_0170335796,0
ID_0170566186,1
ID_0170628674,1
ID_0171384277,1
ID_0171648538,1
ID_0171782853,1
ID_0171856500,1
ID_0172006218,0
ID_0172462337,1
ID_0172777555,1
ID_0172877643,1
ID_0173199117,0
ID_0173277225,1
ID_0173291197,1
ID_0173322063,1
ID_0173580449,0
ID_0174306269,0
ID_0174482802,0
ID_0174631663,1
ID_0174673577,1
ID_0174697292,1
ID_0175509914,0
ID_0175750565,0
ID_0175782720,0
ID_0175992186,1
ID_0176037253,1
ID_0176102525,1
ID_0176180253,0
ID_0176209550,1
ID_0176268328,1
ID_0176292444,1
ID_0176302145,1
ID_0176454975,1
ID_0176685010,0
ID_0177004335,0
ID_0177465557,1
ID_0177839414,1
ID_0177912472,1
ID_0178063015,1
ID_0178182248,0
ID_0178333576,0
ID_0178375879,1
ID_0178791746,0
ID_0178814724,1
ID_0179534981,1
ID_0179752657,0
ID_0180094017,1
ID_0180108655,0
ID_0180127360,1
ID_0180779622,1
ID_0180893061,1
ID_0180906705,0
ID_0181075620,0
ID_0181383345,0
ID_0181603720,1
ID_0181658471,1
ID_0181689779,1
ID_0182029688,1
ID_0182121273,0
ID_0182250509,1
ID_0182524088,1
ID_0182582229,0
ID_0182843599,1
ID_0183319425,1
ID_0183885605,0
ID_0184017426,1
ID_0184298390,1
ID_0184317334,1
ID_0185344835,0
ID_0185624751,0
ID_0185796923,0
ID_0186232638,0
ID_0186498896,0
ID_0186513330,0
ID_0187039253,1
ID_0187149476,0
ID_0187169820,1
ID_0187545736,1
ID_0187984745,0
ID_0188640871,0
ID_0188961617,1
ID_0189521411,0
ID_0189770978,0
ID_0189974851,0
ID_0190252892,0
ID_0190302504,1
ID_0190527692,1
ID_0190720380,1
ID_0190777687,1
ID_0190823626,1
ID_0190828198,0
ID_0190967061,1
ID_0191072110,1
ID_0191504550,0
ID_0191529062,0
ID_0191634088,0
ID_0191700962,1
ID_0191912575,1
ID_0192693428,0
ID_0192727704,0
ID_0193111753,1
ID_0193450312,1
ID_0193708260,1
ID_0193980922,0
ID_0194463278,1
ID_0194694643,1
ID_0194813656,1
ID_0195423569,1
ID_0195669619,1
ID_0195720402,0
ID_0196083529,0
ID_0196145553,1
ID_0196197473,1
ID_0196350064,0
ID_0196644653,0
ID_0196693124,1
ID_0196766895,0
ID_0196942594,1
ID_0197045137,1
ID_0197095255,0
ID_0197169122,0
ID_0197207243,1
ID_0197867244,1
ID_0197873514,0
ID_0198012898,1
ID_0198068723,1
ID_0198104547,1
ID_0198267189,1
ID_0198572664,1
ID_0198677109,1
ID_0198682169,1
ID_0198790601,0
ID_0199011056,0
ID_0199395783,0
ID_0199569940,0
ID_0199819504,1
ID_0200819953,1
ID_0200832244,1
ID_0201686099,1
ID_0201704572,1
ID_0202095832,0
ID_0202155091,0
ID_0203437291,0
ID_0203599873,1
ID_0203697544,1
ID_0203794550,1
ID_0203974729,1
ID_0204011027,1
ID_0204182354,1
ID_0204194828,1
ID_0204625950,0
ID_0204688448,1
ID_0204724238,1
ID_0205098574,1
ID_0205112953,0
ID_0205119601,0
ID_0205345220,1
ID_0205752132,1
ID_0205830913,1
ID_0205960625,0
ID_0206275780,1
ID_0206478361,1
ID_0206498114,1
ID_0206522192,1
ID_0206625623,1
ID_0206865446,0
ID_0207208438,1
ID_0207359142,0
ID_0207664724,0
ID_0207734419,0
ID_0208034820,0
ID_0208819111,1
ID_0208837264,1
ID_0209219659,0
ID_0209385088,1
ID_0209431307,0
ID_0209549804,0
ID_0209695333,1
ID_0209734901,1
ID_0209861479,1
ID_0210159235,1
ID_0210182010,0
ID_0210429051,1
ID_0210863454,0
ID_0210902988,0
ID_0210950611,0
ID_0211098302,1
ID_0211759033,0
ID_0212049221,1
ID_0212135795,0
ID_0212143214,1
ID_0212420285,0
ID_0212426730,1
ID_0213342065,1
ID_0213672857,0
ID_0214114278,0
ID_0214595466,1
ID_0214710753,1
ID_0214784885,0
ID_0214898168,1
ID_0214961458,0
ID_0215497862,1
ID_0215510063,0
ID_0215649220,0
ID_0215987742,0
ID_0216271220,1
ID_0216315401,0
ID_0216887853,1
ID_0217118699,0
ID_0217156074,0
ID_0217451665,0
ID_0217815385,1
ID_0218008799,1
ID_0218237606,0
ID_0219292397,1
ID_0220000768,1
ID_0220192785,1
ID_0220769743,1
ID_0220864941,1
ID_0220987303,1
ID_0221838035,0
ID_0222011815,0
ID_0222217321,1
ID_0222248245,1
ID_0222456906,1
ID_0222714925,0
ID_0223061747,0
ID_0223120795,1
ID_0223747095,1
ID_0223813569,0
ID_0223838661,1
ID_0224091617,1
ID_0224113923,0
ID_0224151339,1
ID_0224338428,0
ID_0224412146,1
ID_0224415339,1
ID_0224950446,1
ID_0225346645,1
ID_0225367385,0
ID_0225491397,0
ID_0225591356,1
ID_0225615979,1
ID_0225695080,1
ID_0226741082,0
ID_0226769629,1
ID_0226840951,1
ID_0227273168,1
ID_0227681017,1
ID_0227687061,1
ID_0227814191,1
ID_0227964295,0
ID_0228013987,1
ID_0228022964,1
ID_0228193738,0
ID_0228518114,1
ID_0228944216,1
ID_0229061332,1
ID_0229325292,1
ID_0229470570,1
ID_0229470802,1
ID_0229745658,0
ID_0229826831,1
ID_0230167715,1
ID_0230298987,0
ID_0230460397,1
ID_0230857643,1
ID_0230971123,1
ID_0231261190,1
ID_0231285903,1
ID_0231317616,1
ID_0231378850,1
ID_0231713920,1
ID_0231949353,0
ID_0232015720,1
ID_0232088658,1
ID_0232260628,1
ID_0232266995,1
ID_0232411903,0
ID_0232631994,1
ID_0232768163,1
ID_0232779796,1
ID_0232950787,1
ID_0233057737,0
ID_0233307261,1
ID_0233674363,1
ID_0233865493,1
ID_0233994051,0
ID_0234134934,0
ID_0234186684,1
ID_0234281117,1
ID_0234306986,1
ID_0234778013,1
ID_0234851270,1
ID_0234909402,0
ID_0235006224,0
ID_0235276530,0
ID_0235416119,1
ID_0235462200,1
ID_0235714081,1
ID_0236149558,1
ID_0236775211,1
ID_0236797688,0
ID_0237303841,1
ID_0237730546,1
ID_0237785399,1
ID_0238477750,0
ID_0238483939,1
ID_0238828668,0
ID_0238844053,1
ID_0238929625,0
ID_0239035009,1
ID_0239839254,1
ID_0240367008,0
ID_0240373223,0
ID_0240431108,1
ID_0240510010,1
ID_0240536579,0
ID_0240610887,0
ID_0240715590,1
ID_0240719403,0
ID_0240727366,0
ID_0240890939,0
ID_0241179344,1
ID_0241407534,1
ID_0241820960,0
ID_0241876174,0
ID_0242399776,0
ID_0242552414,1
ID_0242689951,1
ID_0242737269,0
ID_0242809424,0
ID_0243210417,0
ID_0243395450,1
ID_0243467747,0
ID_0243711044,1
ID_0243800566,0
ID_0244023032,0
ID_0244380037,1
ID_0244435595,0
ID_0244699526,1
ID_0244881163,1
ID_0244974067,0
ID_0245020063,0
ID_0245118178,1
ID_0245191785,0
ID_0245348070,0
ID_0245422299,1
ID_0246114568,1
ID_0246473295,1
ID_0246533279,0
ID_0246540557,1
ID_0246989188,1
ID_0247076750,0
ID_0247147328,1
ID_0247366396,1
ID_0247428778,1
ID_0247723984,0
ID_0248021361,1
ID_0248080297,1
ID_0248192068,1
ID_0248248079,0
ID_0248625734,0
ID_0248942264,0
ID_0249012480,0
ID_0249172494,1
ID_0249604390,1
ID_0249680664,1
ID_0249819065,1
ID_0250343262,1
ID_0250853863,1
ID_0250865839,0
ID_0251373457,1
ID_0251514524,0
ID_0251747175,0
ID_0251773270,0
ID_0251812240,1
ID_0252003709,1
ID_0252288938,0
ID_0252317862,1
ID_0252535788,0
ID_0252795917,1
ID_0252948937,1
ID_0253501909,1
ID_0253610130,1
ID_0253975941,1
ID_0254365491,1
ID_0255761401,1
ID_0255798779,0
ID_0255950521,0
ID_0256288289,1
ID_0256595938,1
ID_0256871923,0
ID_0257269186,0
ID_0257300896,1
ID_0257369226,1
ID_0257405572,1
ID_0257592795,0
ID_0257627796,1
ID_0257737876,0
ID_0257981303,1
ID_0257988060,0
ID_0258044550,0
ID_0258061992,1
ID_0258234907,1
ID_0258399740,0
ID_0258408217,0
ID_0258546519,0
ID_0259353322,1
ID_0259408183,0
ID_0259680489,1
ID_0259806315,0
ID_0260040713,1
ID_0260222859,1
ID_0260515859,1
ID_0260622095,0
ID_0260991914,0
ID_0261261052,0
ID_0261297726,1
ID_0261309598,1
ID_0262040654,1
ID_0262173247,1
ID_0262223482,0
ID_0262581438,1
ID_0262752673,0
ID_0263433326,0
ID_0263805674,0
ID_0263863671,1
ID_0263872680,1
ID_0264463687,1
ID_0264594428,0
ID_0264653587,1
ID_0264694898,0
ID_0264776569,0
ID_0264844581,0
ID_0265108148,1
ID_0265252914,1
ID_0265349871,0
ID_0265519141,1
ID_0265941308,0
ID_0266447048,1
ID_0266975075,0
ID_0267283202,1
ID_0267767137,1
ID_0267782631,1
ID_0267997024,1
ID_0268241561,0
ID_0268381253,1
ID_0268777547,1
ID_0269136922,1
ID_0269180353,1
ID_0269408852,1
ID_0269451070,0
ID_0269503547,1
ID_0269630698,0
ID_0270301994,0
ID_0270311175,0
ID_0270701683,1
ID_0270799951,1
ID_0271774700,1
ID_0271811745,1
ID_0271832468,1
ID_0271931956,1
ID_0272264117,1
ID_0272413821,0
ID_0272556173,1
ID_0272829223,0
ID_0273027989,1
ID_0273117991,1
ID_0273211533,0
ID_0273750457,0
ID_0274033775,0
ID_0274163238,0
ID_0274530493,1
ID_0274547023,1
ID_0274644752,1
ID_0274675491,0
ID_0274846087,0
ID_0275360239,1
ID_0275420554,0
ID_0275699265,0
ID_0275906905,1
ID_0275983418,0
ID_0276107120,1
ID_0276433347,0
ID_0276565512,0
ID_0277159595,0
ID_0277919090,1
ID_0278222541,0
ID_0278233573,1
ID_0278386889,1
ID_0278792691,0
ID_0279058861,1
ID_0279222983,1
ID_0279294641,1
ID_0279430735,1
ID_0279600258,1
ID_0279624895,1
ID_0280204955,0
ID_0280229599,1
ID_0280867402,1
ID_0281354924,1
ID_0281810017,1
ID_0282165935,0
ID_0282180510,1
ID_0282187641,1
ID_0282226769,0
ID_0282461087,1
ID_0282521004,1
ID_0282844210,0
ID_0282850226,0
ID_0282871293,1
ID_0282881168,1
ID_0282926542,1
ID_0283060343,1
ID_0283304701,1
ID_0283844895,1
ID_0283859819,1
ID_0284357702,0
ID_0285201707,1
ID_0285206499,1
ID_0285471050,1
ID_0285682677,1
ID_0285967020,1
ID_0286338230,0
ID_0286674572,1
ID_0287194553,1
ID_0287346872,1
ID_0287441104,1
ID_0287453483,1
ID_0288384887,1
ID_0288785188,0
ID_0289478662,1
ID_0290036268,0
ID_0290171405,0
ID_0290197905,1
ID_0290831011,1
ID_0291027368,1
ID_0291086517,1
ID_0291103617,0
ID_0291184241,1
ID_0291839554,1
ID_0291885554,1
ID_0291930234,1
ID_0292159150,0
ID_0292209737,0
ID_0292237001,1
ID_0292262580,1
ID_0292267440,0
ID_0292289419,0
ID_0292410308,1
ID_0292430363,0
ID_0292496816,1
ID_0292560617,0
ID_0292637418,1
ID_0292688184,1
ID_0292769635,0
ID_0292799831,1
ID_0292961861,0
ID_0293017674,1
ID_0293145094,1
ID_0293300728,1
ID_0293484646,1
ID_0293622474,0
ID_0293762844,0
ID_0293885236,0
ID_0293976877,0
ID_0293994130,1
ID_0294929625,0
ID_0294949272,1
ID_0295588727,1
ID_0295815026,1
ID_0295884808,0
ID_0295951490,1
ID_0296536923,1
ID_0296564669,1
ID_0296811101,0
ID_0297369795,0
ID_0297390035,1
ID_0297621150,0
ID_0298121000,1
ID_0298184103,1
ID_0298549285,1
ID_0298580906,1
