ID,target
ID_0036960601,0.6
ID_0036989833,0.6
ID_0037083770,0.6
ID_0037503466,0.6
ID_0037598936,0.6
ID_0037700613,0.6
ID_0037736500,0.6
ID_0037795440,0.6
ID_0038005730,0.6
ID_0038683404,0.6
ID_0038927879,0.6
ID_0039428361,0.6
ID_0039743451,0.6
ID_0039763885,0.6
ID_0039966384,0.6
ID_0040136875,0.6
ID_0040364299,0.6
ID_0041007010,0.6
ID_0041625994,0.6
ID_0042021950,0.6
ID_0042094540,0.6
ID_0042259791,0.6
ID_0042318738,0.6
ID_0042969286,0.6
ID_0043732343,0.6
ID_0043860693,0.6
ID_0044081162,0.6
ID_0044213049,0.6
ID_0044689389,0.6
ID_0044764317,0.6
ID_0044777072,0.6
ID_0045030975,0.6
ID_0045043182,0.6
ID_0045360058,0.6
ID_0045791806,0.6
ID_0046127037,0.6
ID_0046266165,0.6
ID_0046591069,0.6
ID_0046880250,0.6
ID_0047213763,0.6
ID_0047398748,0.6
ID_0047444925,0.6
ID_0047607369,0.6
ID_0047700612,0.6
ID_0048001203,0.6
ID_0048256667,0.6
ID_0048339448,0.6
ID_0048583431,0.6
ID_0048669795,0.6
ID_0049026889,0.6
ID_0049410220,0.6
ID_0049504067,0.6
ID_0049949150,0.6
ID_0050005232,0.6
ID_0050453315,0.6
ID_0050650732,0.6
ID_0050718768,0.6
ID_0050767675,0.6
ID_0050862785,0.6
ID_0050985711,0.6
ID_0051115885,0.6
ID_0051482210,0.6
ID_0051645755,0.6
ID_0051654187,0.6
ID_0051843713,0.6
ID_0051980812,0.6
ID_0052183684,0.6
ID_0052228680,0.6
ID_0052276112,0.6
ID_0052662522,0.6
ID_0053224649,0.6
ID_0053409680,0.6
ID_0053555404,0.6
ID_0053706034,0.6
ID_0053965646,0.6
ID_0054176518,0.6
ID_0054646902,0.6
ID_0055092625,0.6
ID_0055162919,0.6
ID_0055348921,0.6
ID_0055391177,0.6
ID_0055431728,0.6
ID_0055706030,0.6
ID_0056091414,0.6
ID_0056100122,0.6
ID_0056590337,0.6
ID_0056826387,0.6
ID_0057238517,0.6
ID_0057358522,0.6
ID_0057917094,0.6
ID_0057992085,0.6
ID_0058776127,0.6
ID_0059051188,0.6
ID_0059203529,0.6
ID_0059280324,0.6
ID_0059482033,0.6
ID_0059737547,0.6
ID_0059943513,0.6
ID_0060037828,0.6
ID_0060771383,0.6
ID_0060808911,0.6
ID_0060874235,0.6
ID_0061373187,0.6
ID_0061605127,0.6
ID_0061812313,0.6
ID_0061892889,0.6
ID_0061999556,0.6
ID_0062091984,0.6
ID_0062160913,0.6
ID_0062510255,0.6
ID_0062546071,0.6
ID_0062632165,0.6
ID_0062793860,0.6
ID_0063290015,0.6
ID_0063588904,0.6
ID_0064033630,0.6
ID_0064149073,0.6
ID_0064415571,0.6
ID_0064452043,0.6
ID_0064468955,0.6
ID_0064832311,0.6
ID_0064847859,0.6
ID_0065175893,0.6
ID_0065337395,0.6
ID_0065439084,0.6
ID_0065553080,0.6
ID_0065734060,0.6
ID_0066067664,0.6
ID_0066538199,0.6
ID_0066859875,0.6
ID_0067095579,0.6
ID_0067143058,0.6
ID_0067269773,0.6
ID_0067353856,0.6
ID_0067482192,0.6
ID_0068144265,0.6
ID_0068181711,0.6
ID_0068221207,0.6
ID_0068383565,0.6
ID_0068440880,0.6
ID_0068880674,0.6
ID_0069902277,0.6
ID_0070004159,0.6
ID_0070033572,0.6
ID_0070491248,0.6
ID_0070846780,0.6
ID_0070863648,0.6
ID_0070945061,0.6
ID_0071010561,0.6
ID_0071110909,0.6
ID_0071280940,0.6
ID_0071351173,0.6
ID_0071495551,0.6
ID_0071673976,0.6
ID_0071852711,0.6
ID_0071884354,0.6
ID_0072037974,0.6
ID_0072583188,0.6
ID_0073032359,0.6
ID_0073229067,0.6
ID_0073580680,0.6
ID_0073713566,0.6
ID_0073758731,0.6
ID_0074107685,0.6
ID_0074284119,0.6
ID_0074435690,0.6
ID_0075339869,0.6
ID_0075700580,0.6
ID_0075800134,0.6
ID_0075816478,0.6
ID_0075858941,0.6
ID_0076189257,0.6
ID_0076567436,0.6
ID_0076648164,0.6
ID_0076697391,0.6
ID_0077045450,0.6
ID_0077095884,0.6
ID_0077226735,0.6
ID_0077401537,0.6
ID_0077525496,0.6
ID_0078011857,0.6
ID_0078260891,0.6
ID_0078363119,0.6
ID_0078551964,0.6
ID_0078804357,0.6
ID_0078872981,0.6
ID_0079174900,0.6
ID_0079186368,0.6
ID_0079272535,0.6
ID_0079574297,0.6
ID_0080088467,0.6
ID_0080655489,0.6
ID_0081024855,0.6
ID_0081577935,0.6
ID_0081672256,0.6
ID_0081807580,0.6
ID_0081818688,0.6
ID_0082044464,0.6
ID_0082122347,0.6
ID_0082621641,0.6
ID_0082766607,0.6
ID_0082829798,0.6
ID_0083232452,0.6
ID_0083277088,0.6
ID_0083312007,0.6
ID_0083677145,0.6
ID_0083831998,0.6
ID_0084041973,0.6
ID_0084094445,0.6
ID_0084355346,0.6
ID_0084420365,0.6
ID_0084516110,0.6
ID_0084643133,0.6
ID_0084746657,0.6
ID_0084817303,0.6
ID_0085153010,0.6
ID_0085234380,0.6
ID_0085495997,0.6
ID_0085866057,0.6
ID_0086348239,0.6
ID_0087610119,0.6
ID_0087785682,0.6
ID_0087795133,0.6
ID_0088786237,0.6
ID_0088854397,0.6
ID_0089330016,0.6
ID_0089478302,0.6
ID_0089744737,0.6
ID_0089774892,0.6
ID_0090359031,0.6
ID_0090416753,0.6
ID_0090542699,0.6
ID_0090718736,0.6
ID_0091066224,0.6
ID_0091120664,0.6
ID_0091293102,0.6
ID_0091561197,0.6
ID_0091856461,0.6
ID_0092033155,0.6
ID_0092124703,0.6
ID_0092174698,0.6
ID_0092410000,0.6
ID_0092428345,0.6
ID_0092655459,0.6
ID_0092899062,0.6
ID_0092917930,0.6
ID_0093258914,0.6
ID_0093495828,0.6
ID_0093685539,0.6
ID_0093874183,0.6
ID_0094254054,0.6
ID_0094382243,0.6
ID_0094559461,0.6
ID_0094630586,0.6
ID_0094735109,0.6
ID_0094800897,0.6
ID_0094904321,0.6
ID_0094984847,0.6
ID_0095028462,0.6
ID_0095045583,0.6
ID_0095236389,0.6
ID_0095275682,0.6
ID_0095334337,0.6
ID_0095470853,0.6
ID_0095790698,0.6
ID_0095871746,0.6
ID_0096095291,0.6
ID_0096327453,0.6
ID_0096455553,0.6
ID_0096544115,0.6
ID_0096761752,0.6
ID_0097005823,0.6
ID_0097324205,0.6
ID_0097525079,0.6
ID_0097868961,0.6
ID_0097911990,0.6
ID_0098137117,0.6
ID_0098600396,0.6
ID_0098812639,0.6
ID_0098855010,0.6
ID_0099461467,0.6
ID_0099462308,0.6
ID_0099768136,0.6
ID_0099860707,0.6
ID_0099978555,0.6
ID_0100588978,0.6
ID_0100902070,0.6
ID_0101326924,0.6
ID_0101740145,0.6
ID_0102635119,0.6
ID_0102711833,0.6
ID_0102734149,0.6
ID_0103286784,0.6
ID_0103325944,0.6
ID_0103816080,0.6
ID_0103819375,0.6
ID_0103918588,0.6
ID_0104694245,0.6
ID_0105171862,0.6
ID_0105199489,0.6
ID_0105580310,0.6
ID_0105619953,0.6
ID_0106353262,0.6
ID_0107127688,0.6
ID_0107184232,0.6
ID_0107319676,0.6
ID_0107493707,0.6
ID_0107534403,0.6
ID_0107637434,0.6
ID_0107754312,0.6
ID_0107847540,0.6
ID_0107952353,0.6
ID_0108078368,0.6
ID_0108117113,0.6
ID_0108943465,0.6
ID_0109111266,0.6
ID_0109585308,0.6
ID_0109705250,0.6
ID_0109710212,0.6
ID_0109714434,0.6
ID_0110032751,0.6
ID_0110235553,0.6
ID_0110466931,0.6
ID_0110947252,0.6
ID_0111238885,0.6
ID_0111249658,0.6
ID_0111345572,0.6
ID_0111807900,0.6
ID_0112107759,0.6
ID_0112144643,0.6
ID_0112265460,0.6
ID_0112293794,0.6
ID_0112777839,0.6
ID_0113708545,0.6
ID_0113992488,0.6
ID_0114177364,0.6
ID_0114257846,0.6
ID_0114502407,0.6
ID_0114739501,0.6
ID_0114757577,0.6
ID_0115477515,0.6
ID_0116396364,0.6
ID_0116437988,0.6
ID_0117349666,0.6
ID_0117508221,0.6
ID_0117552026,0.6
ID_0117801851,0.6
ID_0118019052,0.6
ID_0118023588,0.6
ID_0118329001,0.6
ID_0118412803,0.6
ID_0118638159,0.6
ID_0118916373,0.6
ID_0118979809,0.6
ID_0119583029,0.6
ID_0120003592,0.6
ID_0120293862,0.6
ID_0120380333,0.6
ID_0120395351,0.6
ID_0120909551,0.6
ID_0120913768,0.6
ID_0120920386,0.6
ID_0121218027,0.6
ID_0121324539,0.6
ID_0122012450,0.6
ID_0122222796,0.6
ID_0122410211,0.6
ID_0122536213,0.6
ID_0122604409,0.6
ID_0122704576,0.6
ID_0122706526,0.6
ID_0122833017,0.6
ID_0123070745,0.6
ID_0123246801,0.6
ID_0123270930,0.6
ID_0123351542,0.6
ID_0123523644,0.6
ID_0124064526,0.6
ID_0124237736,0.6
ID_0124612785,0.6
ID_0124733911,0.6
ID_0124804615,0.6
ID_0124879275,0.6
ID_0125006146,0.6
ID_0126177884,0.6
ID_0126294910,0.6
ID_0126484754,0.6
ID_0126654987,0.6
ID_0126745664,0.6
ID_0126776868,0.6
ID_0126905824,0.6
ID_0127009103,0.6
ID_0127266234,0.6
ID_0127333577,0.6
ID_0128021911,0.6
ID_0128044233,0.6
ID_0128080540,0.6
ID_0128178967,0.6
ID_0128185250,0.6
ID_0128740484,0.6
ID_0129203060,0.6
ID_0129259620,0.6
ID_0129458225,0.6
ID_0129491974,0.6
ID_0129572375,0.6
ID_0129657047,0.6
ID_0129696337,0.6
ID_0129837621,0.6
ID_0129842818,0.6
ID_0129985176,0.6
ID_0130026692,0.6
ID_0130038523,0.6
ID_0130107788,0.6
ID_0130116866,0.6
ID_0130283113,0.6
ID_0130300012,0.6
ID_0130648306,0.6
ID_0130720828,0.6
ID_0130803441,0.6
ID_0130803663,0.6
ID_0131553124,0.6
ID_0132085488,0.6
ID_0132302259,0.6
ID_0132339839,0.6
ID_0132497853,0.6
ID_0133060865,0.6
ID_0133137967,0.6
ID_0133198578,0.6
ID_0133305214,0.6
ID_0133469591,0.6
ID_0133553688,0.6
ID_0134087717,0.6
ID_0134132201,0.6
ID_0134369434,0.6
ID_0134414606,0.6
ID_0134604135,0.6
ID_0134794788,0.6
ID_0134995285,0.6
ID_0135077780,0.6
ID_0135163590,0.6
ID_0135285871,0.6
ID_0135496391,0.6
ID_0135500748,0.6
ID_0136063296,0.6
ID_0136134304,0.6
ID_0136160689,0.6
ID_0136509011,0.6
ID_0136573734,0.6
ID_0136577432,0.6
ID_0136888811,0.6
ID_0137110919,0.6
ID_0137455830,0.6
ID_0137745400,0.6
ID_0138101049,0.6
ID_0138324628,0.6
ID_0138341976,0.6
ID_0138634401,0.6
ID_0138809814,0.6
ID_0139467774,0.6
ID_0139582067,0.6
ID_0139691333,0.6
ID_0139813874,0.6
ID_0139875124,0.6
ID_0140053323,0.6
ID_0140239871,0.6
ID_0140373853,0.6
ID_0140946450,0.6
ID_0141189078,0.6
ID_0141205560,0.6
ID_0141483579,0.6
ID_0141561894,0.6
ID_0142008775,0.6
ID_0142423022,0.6
ID_0142560780,0.6
ID_0142831990,0.6
ID_0143203245,0.6
ID_0143315686,0.6
ID_0143536613,0.6
ID_0143546990,0.6
ID_0143703171,0.6
ID_0143889137,0.6
ID_0144083965,0.6
ID_0144513678,0.6
ID_0144740680,0.6
ID_0144958099,0.6
ID_0145067123,0.6
ID_0145122596,0.6
ID_0145369344,0.6
ID_0145592411,0.6
ID_0145823052,0.6
ID_0146079735,0.6
ID_0147057959,0.6
ID_0147560959,0.6
ID_0147902681,0.6
ID_0148151156,0.6
ID_0148199193,0.6
ID_0148231348,0.6
ID_0148260405,0.6
ID_0148282165,0.6
ID_0148411124,0.6
ID_0148651566,0.6
ID_0148672392,0.6
ID_0149098263,0.6
ID_0149147055,0.6
ID_0149288050,0.6
ID_0149376148,0.6
ID_0149538729,0.6
ID_0149694678,0.6
ID_0149786651,0.6
ID_0150076586,0.6
ID_0150318634,0.6
ID_0150389530,0.6
ID_0150495711,0.6
ID_0150576306,0.6
ID_0150768756,0.6
ID_0150795266,0.6
ID_0150869471,0.6
ID_0151065105,0.6
ID_0151104121,0.6
ID_0151401914,0.6
ID_0151416163,0.6
ID_0151507612,0.6
ID_0151678791,0.6
ID_0151954859,0.6
ID_0152114507,0.6
ID_0152115806,0.6
ID_0152180923,0.6
ID_0152223146,0.6
ID_0152284250,0.6
ID_0152420362,0.6
ID_0152507761,0.6
ID_0152702806,0.6
ID_0152888435,0.6
ID_0153213277,0.6
ID_0153361055,0.6
ID_0153539848,0.6
ID_0153773760,0.6
ID_0154011281,0.6
ID_0154102478,0.6
ID_0154255627,0.6
ID_0154419370,0.6
ID_0154594998,0.6
ID_0154671500,0.6
ID_0154699088,0.6
ID_0154701590,0.6
ID_0154790941,0.6
ID_0154797468,0.6
ID_0154800821,0.6
ID_0154931913,0.6
ID_0155134733,0.6
ID_0155175893,0.6
ID_0155236876,0.6
ID_0155505342,0.6
ID_0155647307,0.6
ID_0156439410,0.6
ID_0156616314,0.6
ID_0156699949,0.6
ID_0156748363,0.6
ID_0156755246,0.6
ID_0156868464,0.6
ID_0156904816,0.6
ID_0156975733,0.6
ID_0156989592,0.6
ID_0157206197,0.6
ID_0157572356,0.6
ID_0157812996,0.6
ID_0158051278,0.6
ID_0158346941,0.6
ID_0158688512,0.6
ID_0158736988,0.6
ID_0158907792,0.6
ID_0158931738,0.6
ID_0159396199,0.6
ID_0159561450,0.6
ID_0159568598,0.6
ID_0159755297,0.6
ID_0159977412,0.6
ID_0160253193,0.6
ID_0160421985,0.6
ID_0160586496,0.6
ID_0160841472,0.6
ID_0160954048,0.6
ID_0161047773,0.6
ID_0161048467,0.6
ID_0161395782,0.6
ID_0161579339,0.6
ID_0161852416,0.6
ID_0161978877,0.6
ID_0162357193,0.6
ID_0162393948,0.6
ID_0162424094,0.6
ID_0162638433,0.6
ID_0162772233,0.6
ID_0162993803,0.6
ID_0163089207,0.6
ID_0163206653,0.6
ID_0163227558,0.6
ID_0163263465,0.6
ID_0163308276,0.6
ID_0163344144,0.6
ID_0163354101,0.6
ID_0163671338,0.6
ID_0163869627,0.6
ID_0163875034,0.6
ID_0164135036,0.6
ID_0164413175,0.6
ID_0164692289,0.6
ID_0165478755,0.6
ID_0165723966,0.6
ID_0165748901,0.6
ID_0165817583,0.6
ID_0166196831,0.6
ID_0166713390,0.6
ID_0167175496,0.6
ID_0167354808,0.6
ID_0167392257,0.6
ID_0167504176,0.6
ID_0167618988,0.6
ID_0167692552,0.6
ID_0167785332,0.6
ID_0167836931,0.6
ID_0168064692,0.6
ID_0168675567,0.6
ID_0168751824,0.6
ID_0168929147,0.6
ID_0169050182,0.6
ID_0169917334,0.6
ID_0169918940,0.6
ID_0170128471,0.6
ID_0170172175,0.6
ID_0170335796,0.6
ID_0170566186,0.6
ID_0170628674,0.6
ID_0171384277,0.6
ID_0171648538,0.6
ID_0171782853,0.6
ID_0171856500,0.6
ID_0172006218,0.6
ID_0172462337,0.6
ID_0172777555,0.6
ID_0172877643,0.6
ID_0173199117,0.6
ID_0173277225,0.6
ID_0173291197,0.6
ID_0173322063,0.6
ID_0173580449,0.6
ID_0174306269,0.6
ID_0174482802,0.6
ID_0174631663,0.6
ID_0174673577,0.6
ID_0174697292,0.6
ID_0175509914,0.6
ID_0175750565,0.6
ID_0175782720,0.6
ID_0175992186,0.6
ID_0176037253,0.6
ID_0176102525,0.6
ID_0176180253,0.6
ID_0176209550,0.6
ID_0176268328,0.6
ID_0176292444,0.6
ID_0176302145,0.6
ID_0176454975,0.6
ID_0176685010,0.6
ID_0177004335,0.6
ID_0177465557,0.6
ID_0177839414,0.6
ID_0177912472,0.6
ID_0178063015,0.6
ID_0178182248,0.6
ID_0178333576,0.6
ID_0178375879,0.6
ID_0178791746,0.6
ID_0178814724,0.6
ID_0179534981,0.6
ID_0179752657,0.6
ID_0180094017,0.6
ID_0180108655,0.6
ID_0180127360,0.6
ID_0180779622,0.6
ID_0180893061,0.6
ID_0180906705,0.6
ID_0181075620,0.6
ID_0181383345,0.6
ID_0181603720,0.6
ID_0181658471,0.6
ID_0181689779,0.6
ID_0182029688,0.6
ID_0182121273,0.6
ID_0182250509,0.6
ID_0182524088,0.6
ID_0182582229,0.6
ID_0182843599,0.6
ID_0183319425,0.6
ID_0183885605,0.6
ID_0184017426,0.6
ID_0184298390,0.6
ID_0184317334,0.6
ID_0185344835,0.6
ID_0185624751,0.6
ID_0185796923,0.6
ID_0186232638,0.6
ID_0186498896,0.6
ID_0186513330,0.6
ID_0187039253,0.6
ID_0187149476,0.6
ID_0187169820,0.6
ID_0187545736,0.6
ID_0187984745,0.6
ID_0188640871,0.6
ID_0188961617,0.6
ID_0189521411,0.6
ID_0189770978,0.6
ID_0189974851,0.6
ID_0190252892,0.6
ID_0190302504,0.6
ID_0190527692,0.6
ID_0190720380,0.6
ID_0190777687,0.6
ID_0190823626,0.6
ID_0190828198,0.6
ID_0190967061,0.6
ID_0191072110,0.6
ID_0191504550,0.6
ID_0191529062,0.6
ID_0191634088,0.6
ID_0191700962,0.6
ID_0191912575,0.6
ID_0192693428,0.6
ID_0192727704,0.6
ID_0193111753,0.6
ID_0193450312,0.6
ID_0193708260,0.6
ID_0193980922,0.6
ID_0194463278,0.6
ID_0194694643,0.6
ID_0194813656,0.6
ID_0195423569,0.6
ID_0195669619,0.6
ID_0195720402,0.6
ID_0196083529,0.6
ID_0196145553,0.6
ID_0196197473,0.6
ID_0196350064,0.6
ID_0196644653,0.6
ID_0196693124,0.6
ID_0196766895,0.6
ID_0196942594,0.6
ID_0197045137,0.6
ID_0197095255,0.6
ID_0197169122,0.6
ID_0197207243,0.6
ID_0197867244,0.6
ID_0197873514,0.6
ID_0198012898,0.6
ID_0198068723,0.6
ID_0198104547,0.6
ID_0198267189,0.6
ID_0198572664,0.6
ID_0198677109,0.6
ID_0198682169,0.6
ID_0198790601,0.6
ID_0199011056,0.6
ID_0199395783,0.6
ID_0199569940,0.6
ID_0199819504,0.6
ID_0200819953,0.6
ID_0200832244,0.6
ID_0201686099,0.6
ID_0201704572,0.6
ID_0202095832,0.6
ID_0202155091,0.6
ID_0203437291,0.6
ID_0203599873,0.6
ID_0203697544,0.6
ID_0203794550,0.6
ID_0203974729,0.6
ID_0204011027,0.6
ID_0204182354,0.6
ID_0204194828,0.6
ID_0204625950,0.6
ID_0204688448,0.6
ID_0204724238,0.6
ID_0205098574,0.6
ID_0205112953,0.6
ID_0205119601,0.6
ID_0205345220,0.6
ID_0205752132,0.6
ID_0205830913,0.6
ID_0205960625,0.6
ID_0206275780,0.6
ID_0206478361,0.6
ID_0206498114,0.6
ID_0206522192,0.6
ID_0206625623,0.6
ID_0206865446,0.6
ID_0207208438,0.6
ID_0207359142,0.6
ID_0207664724,0.6
ID_0207734419,0.6
ID_0208034820,0.6
ID_0208819111,0.6
ID_0208837264,0.6
ID_0209219659,0.6
ID_0209385088,0.6
ID_0209431307,0.6
ID_0209549804,0.6
ID_0209695333,0.6
ID_0209734901,0.6
ID_0209861479,0.6
ID_0210159235,0.6
ID_0210182010,0.6
ID_0210429051,0.6
ID_0210863454,0.6
ID_0210902988,0.6
ID_0210950611,0.6
ID_0211098302,0.6
ID_0211759033,0.6
ID_0212049221,0.6
ID_0212135795,0.6
ID_0212143214,0.6
ID_0212420285,0.6
ID_0212426730,0.6
ID_0213342065,0.6
ID_0213672857,0.6
ID_0214114278,0.6
ID_0214595466,0.6
ID_0214710753,0.6
ID_0214784885,0.6
ID_0214898168,0.6
ID_0214961458,0.6
ID_0215497862,0.6
ID_0215510063,0.6
ID_0215649220,0.6
ID_0215987742,0.6
ID_0216271220,0.6
ID_0216315401,0.6
ID_0216887853,0.6
ID_0217118699,0.6
ID_0217156074,0.6
ID_0217451665,0.6
ID_0217815385,0.6
ID_0218008799,0.6
ID_0218237606,0.6
ID_0219292397,0.6
ID_0220000768,0.6
ID_0220192785,0.6
ID_0220769743,0.6
ID_0220864941,0.6
ID_0220987303,0.6
ID_0221838035,0.6
ID_0222011815,0.6
ID_0222217321,0.6
ID_0222248245,0.6
ID_0222456906,0.6
ID_0222714925,0.6
ID_0223061747,0.6
ID_0223120795,0.6
ID_0223747095,0.6
ID_0223813569,0.6
ID_0223838661,0.6
ID_0224091617,0.6
ID_0224113923,0.6
ID_0224151339,0.6
ID_0224338428,0.6
ID_0224412146,0.6
ID_0224415339,0.6
ID_0224950446,0.6
ID_0225346645,0.6
ID_0225367385,0.6
ID_0225491397,0.6
ID_0225591356,0.6
ID_0225615979,0.6
ID_0225695080,0.6
ID_0226741082,0.6
ID_0226769629,0.6
ID_0226840951,0.6
ID_0227273168,0.6
ID_0227681017,0.6
ID_0227687061,0.6
ID_0227814191,0.6
ID_0227964295,0.6
ID_0228013987,0.6
ID_0228022964,0.6
ID_0228193738,0.6
ID_0228518114,0.6
ID_0228944216,0.6
ID_0229061332,0.6
ID_0229325292,0.6
ID_0229470570,0.6
ID_0229470802,0.6
ID_0229745658,0.6
ID_0229826831,0.6
ID_0230167715,0.6
ID_0230298987,0.6
ID_0230460397,0.6
ID_0230857643,0.6
ID_0230971123,0.6
ID_0231261190,0.6
ID_0231285903,0.6
ID_0231317616,0.6
ID_0231378850,0.6
ID_0231713920,0.6
ID_0231949353,0.6
ID_0232015720,0.6
ID_0232088658,0.6
ID_0232260628,0.6
ID_0232266995,0.6
ID_0232411903,0.6
ID_0232631994,0.6
ID_0232768163,0.6
ID_0232779796,0.6
ID_0232950787,0.6
ID_0233057737,0.6
ID_0233307261,0.6
ID_0233674363,0.6
ID_0233865493,0.6
ID_0233994051,0.6
ID_0234134934,0.6
ID_0234186684,0.6
ID_0234281117,0.6
ID_0234306986,0.6
ID_0234778013,0.6
ID_0234851270,0.6
ID_0234909402,0.6
ID_0235006224,0.6
ID_0235276530,0.6
ID_0235416119,0.6
ID_0235462200,0.6
ID_0235714081,0.6
ID_0236149558,0.6
ID_0236775211,0.6
ID_0236797688,0.6
ID_0237303841,0.6
ID_0237730546,0.6
ID_0237785399,0.6
ID_0238477750,0.6
ID_0238483939,0.6
ID_0238828668,0.6
ID_0238844053,0.6
ID_0238929625,0.6
ID_0239035009,0.6
ID_0239839254,0.6
ID_0240367008,0.6
ID_0240373223,0.6
ID_0240431108,0.6
ID_0240510010,0.6
ID_0240536579,0.6
ID_0240610887,0.6
ID_0240715590,0.6
ID_0240719403,0.6
ID_0240727366,0.6
ID_0240890939,0.6
ID_0241179344,0.6
ID_0241407534,0.6
ID_0241820960,0.6
ID_0241876174,0.6
ID_0242399776,0.6
ID_0242552414,0.6
ID_0242689951,0.6
ID_0242737269,0.6
ID_0242809424,0.6
ID_0243210417,0.6
ID_0243395450,0.6
ID_0243467747,0.6
ID_0243711044,0.6
ID_0243800566,0.6
ID_0244023032,0.6
ID_0244380037,0.6
ID_0244435595,0.6
ID_0244699526,0.6
ID_0244881163,0.6
ID_0244974067,0.6
ID_0245020063,0.6
ID_0245118178,0.6
ID_0245191785,0.6
ID_0245348070,0.6
ID_0245422299,0.6
ID_0246114568,0.6
ID_0246473295,0.6
